aspect,chili,elevation,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,slope,tpi,folded_aspect
106.489845,153,505,42.2643122,-123.9345604,chetco,2017,biscuit,2002,biscuit_chetco,18.889992,-9,106.489845
337.43002,139,874,42.2447587,-124.0467939,chetco,2017,biscuit,2002,biscuit_chetco,12.838173,60,22.56998
301.69376,171,375,42.187096,-124.0475569,chetco,2017,biscuit,2002,biscuit_chetco,24.80516,-104,58.30624
189.59253,226,532,42.3000233,-124.1796623,chetco,2017,biscuit,2002,biscuit_chetco,14.717798,-45,170.40747
352.11243,93,887,42.2414981,-123.9900195,chetco,2017,biscuit,2002,biscuit_chetco,32.511517,101,7.88757
297.3995,230,593,42.2272355,-124.0688172,chetco,2017,biscuit,2002,biscuit_chetco,13.832917,48,62.6005
133.87527,199,962,42.301984,-124.1306531,chetco,2017,biscuit,2002,biscuit_chetco,16.8897,76,133.87527
242.64197,222,986,42.338934,-124.1725741,chetco,2017,biscuit,2002,biscuit_chetco,13.851519,9,117.35803
206.17503,236,443,42.2840784,-123.956588,chetco,2017,biscuit,2002,biscuit_chetco,21.64442,-17,153.82497
239.13557,230,606,42.2738231,-124.0126123,chetco,2017,biscuit,2002,biscuit_chetco,33.530304,1,120.86443
104.79605,181,711,42.3039769,-124.0686882,chetco,2017,biscuit,2002,biscuit_chetco,17.585287,34,104.79605
217.69528,215,670,42.3139557,-124.1823531,chetco,2017,biscuit,2002,biscuit_chetco,15.982245,-35,142.30472
223.21632,240,864,42.2368322,-123.9906148,chetco,2017,biscuit,2002,biscuit_chetco,27.061764,112,136.78368
90,173,656,42.2068348,-124.0374425,chetco,2017,biscuit,2002,biscuit_chetco,11.127246,-42,90
82.09786,159,775,42.2462729,-123.9515093,chetco,2017,biscuit,2002,biscuit_chetco,19.45502,-22,82.09786
81.14365,159,538,42.2580475,-123.9352202,chetco,2017,biscuit,2002,biscuit_chetco,22.810497,-37,81.14365
313.4569,159,391,42.1361638,-124.0218261,chetco,2017,biscuit,2002,biscuit_chetco,28.427189,-39,46.5431
41.96936,91,877,42.165971,-123.8499511,chetco,2017,biscuit,2002,biscuit_chetco,27.588667,-35,41.96936
256.14587,219,392,42.2791355,-124.0630357,chetco,2017,biscuit,2002,biscuit_chetco,11.464736,7,103.85413
290.28818,176,1196,42.3234789,-123.8712974,chetco,2017,biscuit,2002,biscuit_chetco,20.47978,34,69.71182
103.305756,165,932,42.3493757,-124.0396068,chetco,2017,biscuit,2002,biscuit_chetco,29.366116,-27,103.305756
0,149,296,42.2661171,-124.0906771,chetco,2017,biscuit,2002,biscuit_chetco,11.883978,-19,0
85.90339,98,471,42.2611381,-123.8727417,chetco,2017,biscuit,2002,biscuit_chetco,34.207584,18,85.90339
261.59793,205,841,42.3944248,-123.9408641,chetco,2017,biscuit,2002,biscuit_chetco,28.983156,89,98.40207
290.29724,183,657,42.2931005,-124.1601922,chetco,2017,biscuit,2002,biscuit_chetco,33.1572,-23,69.70276
213.0828,237,932,42.3473295,-123.9414422,chetco,2017,biscuit,2002,biscuit_chetco,27.548168,69,146.9172
272.82974,188,632,42.1467189,-124.0124747,chetco,2017,biscuit,2002,biscuit_chetco,33.256676,84,87.17026
283.86755,186,718,42.2156454,-124.0054252,chetco,2017,biscuit,2002,biscuit_chetco,11.454132,-1,76.13245
290.33844,180,293,42.153413,-124.0273883,chetco,2017,biscuit,2002,biscuit_chetco,10.553184,-55,69.66156
212.99573,217,853,42.3318937,-123.9010085,chetco,2017,biscuit,2002,biscuit_chetco,25.758204,-79,147.00427
354.28375,110,213,42.2682582,-124.0607854,chetco,2017,biscuit,2002,biscuit_chetco,23.713678,-64,5.71625
81.577866,169,903,42.2421836,-123.9606543,chetco,2017,biscuit,2002,biscuit_chetco,6.3069053,-8,81.577866
31.89914,139,374,42.1393731,-124.028061,chetco,2017,biscuit,2002,biscuit_chetco,13.921607,-9,31.89914
187.95387,237,969,42.2347275,-123.8178865,chetco,2017,biscuit,2002,biscuit_chetco,25.361204,-80,172.04613
270,193,203,42.3027322,-124.0274485,chetco,2017,biscuit,2002,biscuit_chetco,17.036184,-110,90
349.57034,149,1286,42.1981349,-123.8243235,chetco,2017,biscuit,2002,biscuit_chetco,19.906023,35,10.42966
316.90997,157,412,42.2620317,-124.0224472,chetco,2017,biscuit,2002,biscuit_chetco,16.075092,-11,43.09003
193.42221,226,929,42.313383,-124.145313,chetco,2017,biscuit,2002,biscuit_chetco,15.797257,13,166.57779
119.486664,182,608,42.315091,-123.9712995,chetco,2017,biscuit,2002,biscuit_chetco,23.148338,-54,119.486664
189.56985,239,628,42.1479515,-123.9990269,chetco,2017,biscuit,2002,biscuit_chetco,27.713808,2,170.43015
42.06202,113,698,42.3706496,-124.0125091,chetco,2017,biscuit,2002,biscuit_chetco,27.622946,28,42.06202
137.92853,215,706,42.3918641,-123.9705924,chetco,2017,biscuit,2002,biscuit_chetco,21.431572,51,137.92853
103.84912,182,719,42.3028295,-124.0486701,chetco,2017,biscuit,2002,biscuit_chetco,7.702819,47,103.84912
279.0022,168,926,42.3274809,-123.9826475,chetco,2017,biscuit,2002,biscuit_chetco,17.24243,109,80.9978
155.74501,182,498,42.2854834,-124.089841,chetco,2017,biscuit,2002,biscuit_chetco,20.448303,61,155.74501
118.28294,179,539,42.2828349,-124.0564482,chetco,2017,biscuit,2002,biscuit_chetco,28.662039,48,118.28294
7.3343987,92,654,42.2750068,-123.9477889,chetco,2017,biscuit,2002,biscuit_chetco,18.919025,37,7.3343987
199.4319,236,853,42.3141654,-124.1281448,chetco,2017,biscuit,2002,biscuit_chetco,21.5445,-48,160.5681
347.31165,110,1137,42.2466392,-123.8170805,chetco,2017,biscuit,2002,biscuit_chetco,26.46364,-15,12.68835
77.30809,126,597,42.2701571,-123.9711877,chetco,2017,biscuit,2002,biscuit_chetco,27.282373,-95,77.30809
143.35677,209,598,42.3190915,-124.0365032,chetco,2017,biscuit,2002,biscuit_chetco,21.974089,5,143.35677
353.8361,125,958,42.203854,-124.0109702,chetco,2017,biscuit,2002,biscuit_chetco,22.148657,69,6.1639
46.05419,132,293,42.146596,-124.0422202,chetco,2017,biscuit,2002,biscuit_chetco,16.869343,-25,46.05419
0,146,239,42.3040616,-124.0116429,chetco,2017,biscuit,2002,biscuit_chetco,19.602388,-121,0
139.45505,188,1172,42.3055906,-123.9236142,chetco,2017,biscuit,2002,biscuit_chetco,46.228462,127,139.45505
99.00591,152,929,42.300906,-123.8688794,chetco,2017,biscuit,2002,biscuit_chetco,31.818481,-75,99.00591
150.23119,216,645,42.2969654,-124.0500456,chetco,2017,biscuit,2002,biscuit_chetco,25.867224,32,150.23119
331.57034,133,791,42.3649373,-124.0294193,chetco,2017,biscuit,2002,biscuit_chetco,20.211382,-19,28.42966
249.70071,214,493,42.286046,-123.9179015,chetco,2017,biscuit,2002,biscuit_chetco,27.170042,-70,110.29929
152.81116,199,342,42.1315187,-123.9988893,chetco,2017,biscuit,2002,biscuit_chetco,20.915407,-99,152.81116
0,63,329,42.3042877,-123.9811215,chetco,2017,biscuit,2002,biscuit_chetco,34.21125,-74,0
353.8284,135,563,42.2835341,-124.0186623,chetco,2017,biscuit,2002,biscuit_chetco,22.148949,-5,6.1716
181.98727,247,932,42.3564008,-124.0271905,chetco,2017,biscuit,2002,biscuit_chetco,32.280724,82,178.01273
112.10155,173,288,42.4096651,-123.9554509,chetco,2017,biscuit,2002,biscuit_chetco,25.32654,-70,112.10155
207.87956,237,380,42.2956158,-124.0761653,chetco,2017,biscuit,2002,biscuit_chetco,22.841175,-28,152.12044
140.94444,184,952,42.3137347,-124.135147,chetco,2017,biscuit,2002,biscuit_chetco,11.775324,25,140.94444
60.91179,182,717,42.117871,-124.0164937,chetco,2017,biscuit,2002,biscuit_chetco,11.298091,45,60.91179
316.21225,135,871,42.2378048,-123.91284,chetco,2017,biscuit,2002,biscuit_chetco,34.804367,17,43.78775
84.70942,152,1159,42.1993487,-123.9831525,chetco,2017,biscuit,2002,biscuit_chetco,19.347115,71,84.70942
241.36595,228,812,42.3800094,-124.0250735,chetco,2017,biscuit,2002,biscuit_chetco,29.866936,110,118.63405
188.54486,226,776,42.3113128,-124.116685,chetco,2017,biscuit,2002,biscuit_chetco,16.417639,16,171.45514
16.477388,73,323,42.306125,-123.9894949,chetco,2017,biscuit,2002,biscuit_chetco,28.377628,-74,16.477388
314.00244,150,350,42.3936789,-124.0015973,chetco,2017,biscuit,2002,biscuit_chetco,21.610361,-27,45.99756
197.1778,248,861,42.3188957,-123.966109,chetco,2017,biscuit,2002,biscuit_chetco,30.669006,67,162.8222
165.41382,236,615,42.3527754,-123.9824024,chetco,2017,biscuit,2002,biscuit_chetco,23.504168,-9,165.41382
117.21259,167,822,42.3390099,-124.0399011,chetco,2017,biscuit,2002,biscuit_chetco,29.526585,-50,117.21259
327.25522,155,977,42.2286604,-123.8275365,chetco,2017,biscuit,2002,biscuit_chetco,22.007114,-38,32.74478
167.80276,242,831,42.2514775,-123.8340165,chetco,2017,biscuit,2002,biscuit_chetco,39.62753,46,167.80276
16.385746,100,1037,42.3273365,-123.9597322,chetco,2017,biscuit,2002,biscuit_chetco,21.210285,32,16.385746
211.01149,231,772,42.3243404,-124.053293,chetco,2017,biscuit,2002,biscuit_chetco,18.776722,-27,148.98851
257.72104,232,484,42.2676092,-123.8999015,chetco,2017,biscuit,2002,biscuit_chetco,37.27702,-79,102.27896
223.41379,229,594,42.2792821,-124.022806,chetco,2017,biscuit,2002,biscuit_chetco,12.562883,62,136.58621
217.66925,242,621,42.2546459,-123.9872747,chetco,2017,biscuit,2002,biscuit_chetco,29.796278,-90,142.33075
180,209,733,42.3019269,-124.1584383,chetco,2017,biscuit,2002,biscuit_chetco,22.032898,-20,180
192.70824,205,909,42.3483172,-124.1819317,chetco,2017,biscuit,2002,biscuit_chetco,5.6859546,-6,167.29176
220.47018,231,814,42.2461069,-123.9737624,chetco,2017,biscuit,2002,biscuit_chetco,22.013412,-20,139.52982
80.126785,107,955,42.2945158,-123.8779212,chetco,2017,biscuit,2002,biscuit_chetco,20.687874,5,80.126785
138.4742,215,412,42.2800387,-124.1371651,chetco,2017,biscuit,2002,biscuit_chetco,32.08976,-83,138.4742
149.21523,224,1194,42.2236561,-123.8374402,chetco,2017,biscuit,2002,biscuit_chetco,32.645863,94,149.21523
145.02771,214,508,42.3148265,-123.9907844,chetco,2017,biscuit,2002,biscuit_chetco,29.808094,-26,145.02771
7.4626074,129,381,42.3706263,-123.9887405,chetco,2017,biscuit,2002,biscuit_chetco,26.844324,-62,7.4626074
236.29568,189,714,42.171373,-124.004892,chetco,2017,biscuit,2002,biscuit_chetco,14.710895,-59,123.70432
302.36316,203,852,42.3250483,-124.1852479,chetco,2017,biscuit,2002,biscuit_chetco,19.945717,76,57.63684
106.039665,163,940,42.3304664,-124.0631064,chetco,2017,biscuit,2002,biscuit_chetco,22.299004,-14,106.039665
86.30959,115,701,42.1203804,-124.0069918,chetco,2017,biscuit,2002,biscuit_chetco,26.702267,63,86.30959
133.58893,202,794,42.2360558,-124.0439588,chetco,2017,biscuit,2002,biscuit_chetco,11.931331,1,133.58893
301.31424,174,756,42.3783933,-123.9524032,chetco,2017,biscuit,2002,biscuit_chetco,23.559607,63,58.68576
355.70697,121,760,42.2626295,-123.9665108,chetco,2017,biscuit,2002,biscuit_chetco,16.288347,-4,4.29303
148.72328,216,982,42.2004416,-123.8656726,chetco,2017,biscuit,2002,biscuit_chetco,20.747066,69,148.72328
198.10924,248,726,42.1584456,-124.0042064,chetco,2017,biscuit,2002,biscuit_chetco,29.33758,21,161.89076
53.53169,121,448,42.3446736,-124.0126873,chetco,2017,biscuit,2002,biscuit_chetco,24.843742,-95,53.53169
223.10791,223,691,42.3017123,-124.1661304,chetco,2017,biscuit,2002,biscuit_chetco,16.079548,-31,136.89209
158.3451,211,802,42.2020004,-124.0262684,chetco,2017,biscuit,2002,biscuit_chetco,16.493446,20,158.3451
228.79286,227,811,42.1886776,-123.8607788,chetco,2017,biscuit,2002,biscuit_chetco,17.715506,-13,131.20714
201.10974,228,936,42.2623165,-123.9835887,chetco,2017,biscuit,2002,biscuit_chetco,13.654433,34,158.89026
68.75178,123,1064,42.3704759,-123.9372961,chetco,2017,biscuit,2002,biscuit_chetco,24.068937,52,68.75178
246.62744,225,1013,42.1951676,-123.9977006,chetco,2017,biscuit,2002,biscuit_chetco,15.941277,0,113.37256
254.78015,184,523,42.3989243,-123.947937,chetco,2017,biscuit,2002,biscuit_chetco,23.346725,-38,105.21985
317.99094,167,647,42.2537475,-123.8847256,chetco,2017,biscuit,2002,biscuit_chetco,33.16771,36,42.00906
102.27377,165,1114,42.2950297,-123.8812503,chetco,2017,biscuit,2002,biscuit_chetco,20.843817,11,102.27377
37.202232,127,840,42.1829305,-123.8656339,chetco,2017,biscuit,2002,biscuit_chetco,18.013254,38,37.202232
297.88477,181,728,42.2016792,-124.0338917,chetco,2017,biscuit,2002,biscuit_chetco,9.818313,13,62.11523
141.00049,193,785,42.1874811,-123.8960779,chetco,2017,biscuit,2002,biscuit_chetco,22.616245,-53,141.00049
15.12128,157,967,42.2566408,-123.9614364,chetco,2017,biscuit,2002,biscuit_chetco,9.519005,37,15.12128
153.33801,221,774,42.2921629,-123.9465744,chetco,2017,biscuit,2002,biscuit_chetco,32.374043,113,153.33801
211.79272,239,807,42.3174519,-124.0950162,chetco,2017,biscuit,2002,biscuit_chetco,24.56458,66,148.20728
221.2151,244,367,42.3760965,-123.9756859,chetco,2017,biscuit,2002,biscuit_chetco,20.094013,-24,138.7849
32.232357,91,979,42.257744,-123.9657306,chetco,2017,biscuit,2002,biscuit_chetco,29.860462,77,32.232357
256.14108,200,828,42.25655,-123.9089476,chetco,2017,biscuit,2002,biscuit_chetco,25.317217,114,103.85892
198.1377,248,611,42.2646303,-123.857787,chetco,2017,biscuit,2002,biscuit_chetco,29.341558,-42,161.8623
132.82007,205,299,42.1550588,-124.02877,chetco,2017,biscuit,2002,biscuit_chetco,25.469501,-79,132.82007
97.3304,156,607,42.2946967,-124.1048511,chetco,2017,biscuit,2002,biscuit_chetco,26.907335,-13,97.3304
283.84314,195,1014,42.3310066,-124.051595,chetco,2017,biscuit,2002,biscuit_chetco,22.094126,76,76.15686
116.31713,189,669,42.1060363,-124.0004344,chetco,2017,biscuit,2002,biscuit_chetco,20.058798,-10,116.31713
58.517483,81,560,42.2718613,-123.9706201,chetco,2017,biscuit,2002,biscuit_chetco,36.646503,-98,58.517483
233.52866,230,828,42.3377807,-124.1843688,chetco,2017,biscuit,2002,biscuit_chetco,22.219664,14,126.47134
180,194,544,42.2246238,-124.0444638,chetco,2017,biscuit,2002,biscuit_chetco,13.648223,-66,180
53.50231,113,381,42.2772982,-123.9563835,chetco,2017,biscuit,2002,biscuit_chetco,18.086578,-88,53.50231
249.65755,218,535,42.1400149,-123.974867,chetco,2017,biscuit,2002,biscuit_chetco,22.738277,-114,110.34245
329.4077,152,418,42.2685637,-124.0436707,chetco,2017,biscuit,2002,biscuit_chetco,16.745712,0,30.5923
185.52199,254,482,42.3672663,-123.9626485,chetco,2017,biscuit,2002,biscuit_chetco,34.335274,-106,174.47801
121.63421,129,909,42.3337198,-123.9477908,chetco,2017,biscuit,2002,biscuit_chetco,24.84195,4,121.63421
180,228,540,42.1368842,-123.9973953,chetco,2017,biscuit,2002,biscuit_chetco,19.602388,-12,180
335.75098,139,183,42.2679941,-124.0812373,chetco,2017,biscuit,2002,biscuit_chetco,23.078945,-92,24.24902
161.33063,211,285,42.2774094,-124.0535142,chetco,2017,biscuit,2002,biscuit_chetco,15.290439,-50,161.33063
128.6996,192,235,42.3101954,-124.0202246,chetco,2017,biscuit,2002,biscuit_chetco,33.946693,-114,128.6996
100.93261,194,590,42.2307373,-123.8887962,chetco,2017,biscuit,2002,biscuit_chetco,27.118109,-46,100.93261
76.16616,121,678,42.3749482,-123.9229047,chetco,2017,biscuit,2002,biscuit_chetco,36.67545,-38,76.16616
148.60434,218,850,42.2697062,-123.8561664,chetco,2017,biscuit,2002,biscuit_chetco,30.45103,64,148.60434
236.30324,212,521,42.1893239,-124.0434815,chetco,2017,biscuit,2002,biscuit_chetco,14.713676,-51,123.69676
218.03299,225,990,42.2566424,-123.8304055,chetco,2017,biscuit,2002,biscuit_chetco,21.329884,20,141.96701
227.86891,244,473,42.2608478,-123.9248712,chetco,2017,biscuit,2002,biscuit_chetco,27.963015,-60,132.13109
191.17888,245,1086,42.2249601,-123.8446034,chetco,2017,biscuit,2002,biscuit_chetco,34.079716,80,168.82112
139.12361,208,837,42.3151867,-124.0534454,chetco,2017,biscuit,2002,biscuit_chetco,28.1567,24,139.12361
330.4166,142,683,42.1246794,-124.0314393,chetco,2017,biscuit,2002,biscuit_chetco,19.477324,82,29.5834
253.4897,213,560,42.1813413,-124.0421146,chetco,2017,biscuit,2002,biscuit_chetco,12.835503,-9,106.5103
329.42773,88,927,42.2181862,-123.9845213,chetco,2017,biscuit,2002,biscuit_chetco,42.065193,-25,30.57227
273.52972,187,1232,42.2512479,-123.813362,chetco,2017,biscuit,2002,biscuit_chetco,27.73823,95,86.47028
53.518143,122,1177,42.313603,-123.9156918,chetco,2017,biscuit,2002,biscuit_chetco,7.75205,102,53.518143
0,156,715,42.1233282,-124.0250711,chetco,2017,biscuit,2002,biscuit_chetco,12.769178,55,0
118.50507,190,486,42.2217873,-124.054088,chetco,2017,biscuit,2002,biscuit_chetco,20.461441,-97,118.50507
303.81537,170,695,42.2397186,-123.8339668,chetco,2017,biscuit,2002,biscuit_chetco,28.92784,-113,56.18463
118.38539,130,899,42.3151975,-124.0555753,chetco,2017,biscuit,2002,biscuit_chetco,32.9015,104,118.38539
53.457825,157,876,42.1748631,-123.8594181,chetco,2017,biscuit,2002,biscuit_chetco,12.2706785,-23,53.457825
310.78262,181,564,42.3187838,-123.9979046,chetco,2017,biscuit,2002,biscuit_chetco,19.134542,42,49.21738
240.04546,201,727,42.1877176,-124.036303,chetco,2017,biscuit,2002,biscuit_chetco,12.786179,3,119.95454
208.40762,152,623,42.3068844,-124.1179635,chetco,2017,biscuit,2002,biscuit_chetco,5.257513,-59,151.59238
150.3423,194,1152,42.3151271,-123.8601037,chetco,2017,biscuit,2002,biscuit_chetco,19.490606,-11,150.3423
95.62721,168,887,42.3556307,-124.1918502,chetco,2017,biscuit,2002,biscuit_chetco,18.27195,16,95.62721
46.722782,120,649,42.2832739,-123.9780069,chetco,2017,biscuit,2002,biscuit_chetco,18.293352,-22,46.722782
122.04903,175,523,42.2781251,-123.8942208,chetco,2017,biscuit,2002,biscuit_chetco,33.8667,-102,122.04903
9.590118,94,520,42.2838433,-124.022795,chetco,2017,biscuit,2002,biscuit_chetco,27.715216,6,9.590118
172.30022,218,535,42.2994443,-124.1740007,chetco,2017,biscuit,2002,biscuit_chetco,18.09227,-84,172.30022
98.66989,127,959,42.2145653,-123.9672585,chetco,2017,biscuit,2002,biscuit_chetco,36.932705,58,98.66989
219.76123,224,555,42.300652,-124.1703878,chetco,2017,biscuit,2002,biscuit_chetco,15.309985,-67,140.23877
3.1548164,60,680,42.2232699,-123.8742758,chetco,2017,biscuit,2002,biscuit_chetco,38.463795,-58,3.1548164
115.03545,176,546,42.3101777,-124.0829802,chetco,2017,biscuit,2002,biscuit_chetco,24.656698,-47,115.03545
51.329296,138,625,42.375107,-124.0148148,chetco,2017,biscuit,2002,biscuit_chetco,18.613008,-37,51.329296
111.753555,140,999,42.1782835,-123.8905305,chetco,2017,biscuit,2002,biscuit_chetco,31.44552,63,111.753555
276.03244,194,601,42.2912503,-124.0170092,chetco,2017,biscuit,2002,biscuit_chetco,31.63893,56,83.96756
90,136,622,42.1283026,-124.0163021,chetco,2017,biscuit,2002,biscuit_chetco,33.217022,58,90
276.03607,187,443,42.2528115,-124.0055838,chetco,2017,biscuit,2002,biscuit_chetco,37.585957,-45,83.96393
180,174,943,42.2857176,-123.9984913,chetco,2017,biscuit,2002,biscuit_chetco,5.547545,98,180
339.7731,155,675,42.2532686,-124.0474661,chetco,2017,biscuit,2002,biscuit_chetco,10.745155,22,20.2269
34.029213,38,1131,42.2289005,-123.8430086,chetco,2017,biscuit,2002,biscuit_chetco,50.451973,73,34.029213
175.92917,221,359,42.3088888,-123.9800207,chetco,2017,biscuit,2002,biscuit_chetco,17.136915,-100,175.92917
356.9081,104,616,42.2240696,-123.8713141,chetco,2017,biscuit,2002,biscuit_chetco,39.027134,-58,3.0919
122.91509,184,680,42.2876533,-124.1376075,chetco,2017,biscuit,2002,biscuit_chetco,32.02971,17,122.91509
261.58194,182,697,42.2731462,-123.8619799,chetco,2017,biscuit,2002,biscuit_chetco,23.859982,-36,98.41806
216.21791,236,756,42.3019517,-124.1624291,chetco,2017,biscuit,2002,biscuit_chetco,25.713354,-4,143.78209
352.31052,112,800,42.214099,-123.8556461,chetco,2017,biscuit,2002,biscuit_chetco,26.106688,-89,7.68948
180,213,633,42.1001186,-124.0019408,chetco,2017,biscuit,2002,biscuit_chetco,10.096576,-11,180
244.38797,220,837,42.1956171,-123.8748453,chetco,2017,biscuit,2002,biscuit_chetco,22.388052,8,115.61203
259.52466,226,1037,42.3046193,-123.9309212,chetco,2017,biscuit,2002,biscuit_chetco,23.997578,48,100.47534
153.10161,144,679,42.3352655,-124.0388691,chetco,2017,biscuit,2002,biscuit_chetco,16.19464,-91,153.10161
212.48718,250,1114,42.350383,-123.9315939,chetco,2017,biscuit,2002,biscuit_chetco,33.12411,94,147.51282
230.01918,219,328,42.2788588,-124.0353551,chetco,2017,biscuit,2002,biscuit_chetco,23.185148,-17,129.98082
123.391556,179,446,42.1351839,-124.0275426,chetco,2017,biscuit,2002,biscuit_chetco,25.202188,-20,123.391556
251.65027,221,914,42.276668,-123.8563833,chetco,2017,biscuit,2002,biscuit_chetco,33.760994,-16,108.34973
291.52057,197,521,42.3230075,-123.9990565,chetco,2017,biscuit,2002,biscuit_chetco,19.444319,11,68.47943
128.9857,171,772,42.2689268,-123.8840634,chetco,2017,biscuit,2002,biscuit_chetco,42.005226,94,128.9857
87.649506,163,966,42.3669462,-124.0196441,chetco,2017,biscuit,2002,biscuit_chetco,21.53938,102,87.649506
185.71988,235,672,42.3084542,-124.1149201,chetco,2017,biscuit,2002,biscuit_chetco,23.713812,-31,174.28012
223.42136,232,682,42.2960405,-124.1375516,chetco,2017,biscuit,2002,biscuit_chetco,33.76759,-49,136.57864
90,185,977,42.3037861,-124.1291223,chetco,2017,biscuit,2002,biscuit_chetco,8.710743,78,90
